condition_id,category,prob,final_outcome,n_fills,source
0x0aacd95e24cd07c90787191f07db2aa69968fe29f0fbd046497f48aa6c8c0d82,onchain_unknown,0.29,0,2323,goldsky
0x6a1eb31777d0150b40a31aec603d1cb91632e00865333aa4d6975fcb5715a0a2,onchain_unknown,0.011,0,3,goldsky
0xea44a87d520f7ceb5683b33f515c9cf69acd9f9a707afc615c3bb0758cc6df6b,onchain_unknown,0.67,1,3,goldsky
0xe85c24d8c8871e09156463350846512b46d8afde2c0201e4af135dfeb8477041,onchain_unknown,0.93,1,84,goldsky
0xaf6ae4d1850818320aa50079582e0ab9063eace18fabc637a9aee9ebc5717c72,onchain_unknown,0.46,1,2,goldsky
0x888113c876895557b698436f6ca0d640b661c1474d995c3448ae39b542b71362,onchain_unknown,0.205,1,1,goldsky
0xfeb1cb105572602a1ca0e700fcd3c9c5056337b18414bcb92494b75fa249ac71,onchain_unknown,0.5242,0,3,goldsky
0xc3bccb4df7a233bdd9362d6db09dfc2ba84c27d444aab838faa4629b728ac815,onchain_unknown,0.64,1,4371,goldsky
0x52e95bc9fadd148b85ad416c4e170cbe0bd37ec2c6977a009b99d14f29e4bce2,onchain_unknown,0.393,0,3,goldsky
0xa40662f1e1dc58168306cee83fc258b4acec976f1f584843cac7ea904b28b60c,onchain_unknown,0.52,0,2,goldsky
0xae768e18d0b06dbbe09e3052a6cdfd42110a03debce3b6142d57402c447707ba,onchain_unknown,0.67,0,1,goldsky
0xbd7f97745201e24d855f24bbe674b29290cb4730d31bb97f86e74abbeec8cca2,onchain_unknown,0.2,0,88,goldsky
0x185dc124388b76da1498515ab3587e149f1aa93f994bdfbc8dfdd65b4b784567,onchain_unknown,0.395,1,668,goldsky
0xab6fb278f753c6c10479d71429d3ef53ed213ddd208b9f4381cecd8db393974c,onchain_unknown,0.08,0,4,goldsky
0xf09401def1fa4a8fe9d94eba61f2803a8add646a6ead3bc3c960054eb67870c0,onchain_unknown,0.33,0,1,goldsky
0xbfbad7d691fe2fdc2ef097dfad178c9de70b2522072da6740cdf3b83d677076f,onchain_unknown,0.44,1,680,goldsky
0xdf1713702b156249e9bda057ad28e55062069e4f6284513d9f585a21ab389f11,onchain_unknown,0.002,0,1,goldsky
0x9776d4b734bb4fb94de40a1623648cb7c5b7ce6267524c55214454d115bf77ce,onchain_unknown,0.35,0,1,goldsky
0xe9e91c2e5d8e2ce50d7852c32c63c2407adcd0c9e7633a953c0ed49a291712bc,onchain_unknown,0.505,0,2,goldsky
0x21f508fa6a87e7406f2efe44b40db04a73273d3372ef65a13392ce00d1eb668f,onchain_unknown,0.5,0,3,goldsky
0x93768712bcb38e401aa6e4cab60fe9a64d203bba529eac65821730d4b96d10e6,onchain_unknown,0.94,1,2,goldsky
0x0a1dae2f2b3eb1ec0b8ae721cfb6c021da85cf129ccd1b573c8a0e636f7f7920,onchain_unknown,0.996,1,1,goldsky
0x35c15d6dd49182a7727176ddcf1b8e544d2159675e46f8ac2b227da13d84d4a9,onchain_unknown,0.001,0,1,goldsky
0xddeec19b41ba312ebb21b4074756e708e6f78e07728dbda0910b4fca89b2154a,onchain_unknown,0.001,0,1,goldsky
0xfbccde435360fb4c8862e144cf06f0895d24c7f4b22cd9afc5956243e1807fb0,onchain_unknown,0.01,0,25,goldsky
0x8d44ad99b2ee2b7cb7bf2d07272fed3e4bb63732b05a763c228d7fa9db184705,onchain_unknown,0.33,0,1,goldsky
0x1a5b534af81c949bf047041faa56a4e42457db120434389fabdec4cedaa09b3e,onchain_unknown,0.67,1,43,goldsky
0x1f9675d5fd932a77b52e87e6e1341aa300b06f6c58e2aaa31840ac6fac69f7b0,onchain_unknown,0.986,1,1,goldsky
0xe6959fb6a080677898592307c2c3bb91de023f94138918ce5d0f0557f6d61d0a,onchain_unknown,0.8389,1,5,goldsky
0xdacf7b160cacf490da19c8bdf6ea3d39411784f5437c021fbc7dc43b385e38ba,onchain_unknown,0.6,1,242,goldsky
0x923d6fec020225109ed83f48a594eb87550e0230f304c54625f5337b563b64b6,onchain_unknown,0.001,0,2,goldsky
0x6a251873cf1b1960d1b666ed0e7e2578ccc94b481d106279eaf86c2a7c7d7a2e,onchain_unknown,0.49,1,1,goldsky
0x9b67e21af16ed4b5fea6ce9b4a8afd9fed55f35e71d9ee01935c88d9d394bdea,onchain_unknown,0.001,0,3,goldsky
0x3b1efe02e0f96631985ef64a97a9a91b1969cf73aa2bbf7091941b8554f4cf43,onchain_unknown,0.0114,0,1,goldsky
0x437ed07da5cc151fb0189d64c7b3ee1ae0fed4be3e07d73743b2a84a6db98161,onchain_unknown,0.29,0,539,goldsky
0xb564e5e20a0d3ab9b07d24ff25b19001d9d6b2d1d3121d4b9a2a0691713643cb,onchain_unknown,0.017,0,2,goldsky
0xd55ecdca2ee0bbcf51b1ed22a10e018939f791d3b8eebf0044bcfc015c1c50f5,onchain_unknown,0.42,1,2,goldsky
0x545df8c7595166eadbc43b9705066bd085bc64df561815d302a7f25b35507370,onchain_unknown,0.51,1,3,goldsky
0x3ecaf9f5264a92b6914d71e539ffca3083daaedf8fe59e790e6cb4bd2acd92a7,onchain_unknown,0.99,1,4,goldsky
0x7a70f0a5745ef2b69ac2aa40f78fbc0e580200bfec8ddf1cff95c9f528618dd2,onchain_unknown,0.82,1,165,goldsky
0x89912b51a5282dd5104e0fbcce75abeef2124ccf9b23ff878aaf2e068283a5db,onchain_unknown,0.59,0,1,goldsky
0xf6c7cb8fc17cdf6a694cdb8223e16dec123b1b174f0220ae0e25d9ddcf87f9a4,onchain_unknown,0.95,1,31,goldsky
0x63d928918f3bef8b6b9442c0b958fbe47a0d252bec722dca62159a06bc231730,onchain_unknown,0.985,1,10,goldsky
0x41ec4d403e4a64b1a54ace656fc89493df70b483ff9e731d9c5db0dcb62f3a73,onchain_unknown,0.002,0,4,goldsky
0xc97e5687922ad1687475a2b5468a0baf744df52d1cd1ab6612799e64ccbf4dba,onchain_unknown,0.001,0,1,goldsky
0x51095f3d9f074bdf4dfb3c1c767ed09ce862db2ab3af15046d24ffd3564085a4,onchain_unknown,0.62,1,1,goldsky
0x4a431105011013d2bcf09b851b8cfb24249335d44e7071fd52c2c1b4ca9912b6,onchain_unknown,0.6,1,616,goldsky
0x6c6d8a20da129df761d68ff87f1586926c78e04d06cb8cfce387a11b8a6cbaad,onchain_unknown,0.55,0,1,goldsky
0x8568bba9cfd289f9f9349d3c84c9f57e19488d93ef8cdc7348c6f7b943d4f1f0,onchain_unknown,0.4,0,458,goldsky
0x8d9a8ab7e50862599f0e5d15b35292e46c5530a881a98c4f3885e9480a4fffbd,onchain_unknown,0.365,1,2,goldsky
0xf02498780e6af8b3a8f5fe4d9eb5e41809959002299f456e707270873d7e7f05,onchain_unknown,0.01,0,1,goldsky
0x2a3ffe8c839acbde7f258a1dfa820ee63c14915fe49beeeff5cedbc2023ea35e,onchain_unknown,0.83,1,3281,goldsky
0x37b61e9604b79fa4673641748366b7067dcbcdc6bce34d93b315169235ae3c8d,onchain_unknown,0.0085,0,2,goldsky
0x3982ca4c07e7ad56232d88ba2ce0879e82b50c2f736f3a2c3f33fcae218b3b71,onchain_unknown,0.999,1,2,goldsky
0x699f9b181a43430cea273de0f896345d38938f5805c6cd3758d7c3b73dfb820e,onchain_unknown,0.52,1,1,goldsky
0x1b2b58286dd9d6a15d47f98b85295c2fc36536aadc46f82b4face1231d3ccdeb,onchain_unknown,0.069,0,1,goldsky
0x0a768745e953d6f2e243b3fd4a6501c53d56c636aa3cc39e96a330ed54f5318c,onchain_unknown,0.51,1,481,goldsky
0x53188d5f779fe4591be634d4f94fc703ab6f4df6d46830bd99df1cfe1c9434fd,onchain_unknown,0.705,1,18,goldsky
0xee2f2424095f3f3775e8226ee3c265135165829ed316d7dd0ead31df6b17079a,onchain_unknown,0.14,0,1,goldsky
0xe849e678be439b6279ac0180607955a180d966aae6e9f3e421fb8e9ada697579,onchain_unknown,0.57,1,1,goldsky
0x3ee26e97ae5a5a8b0e0324fd40ee41124c8ebfd9145544fe7155e6818becf433,onchain_unknown,0.84,1,33,goldsky
0x66bb6c92c65339be7fcda7807cbc687da8caeb025874776d6b49c189e6607743,onchain_unknown,0.001,0,2,goldsky
0x349b893f3aaa1e04ba46721c87f63dd80ecffe1766a5232de2f804cd6cdfcd72,onchain_unknown,0.4791,0,3,goldsky
0xacbec13fc96a82023d47e09a46223fdf1f8521f70bb13b544af38251d24bdbb8,onchain_unknown,0.994,1,6,goldsky
0x90c60d4f95a57d2a2e59623ea67a703e5728bdfea0ac580c9c638c261ae6c05e,onchain_unknown,0.01,0,313,goldsky
0x32b05d8cb30246d6cdbef595e902efe5deafd7f8c72f90ffb5cd9a3addf8244c,onchain_unknown,0.001,0,40,goldsky
0x811416d9ece70d7b31bc384a225ef63cc746840d2772aa23d5df1e28baeb6aa6,onchain_unknown,0.99,1,3,goldsky
0xd761319230aa7900b01da304fcf3c25a72ad0e5a9a9d6223b4ac0cf1ea515a28,onchain_unknown,0.01,0,64,goldsky
0x5ebb15147469680f7d4142c4673deec0f9813b81dac9e61a63690b92c0313da2,onchain_unknown,0.01,0,17,goldsky
0x70067bb47c663fd422ee3f80db93d56acb53618e54eaab479095d8880b9e9eac,onchain_unknown,0.9,1,2,goldsky
0x02b4a096c4e3115d67b3eb05663b29ee5c982be66f53029ddaf16b22c9ce84c9,onchain_unknown,0.004,0,2,goldsky
0x1b2ed75f75bebfa128fdd02a7e7165dd8c8bf71fda9be1dcf80fd16dbff67029,onchain_unknown,0.8,1,1,goldsky
0x7a6b234c38988fa12fbe10ce8a255bf2eec249ee707f163e145fb26981726e81,onchain_unknown,0.4,0,1,goldsky
0x53f4a20dab4a471d0bd322fb1d992013c63c0aa8890f2c384d1752386bfaf689,onchain_unknown,0.6,1,2,goldsky
0x23db5dd41e205d0b341811736448e07e12900d53ad7a2be6c5bf1c70af8b61e0,onchain_unknown,0.998,1,4,goldsky
0xf31a8a424bf2ce9d496c081723df21dc5769d0b61e62f66faa9168ad6b29bbda,onchain_unknown,0.02,0,22,goldsky
0x4a3cb04f9db8cfb5a1a3ad046bff019b74a9c60701162add252a40bf19c042dc,onchain_unknown,0.05,0,2509,goldsky
0x494f6e9e96f114b473f917bc45504eac4a91f89d55149bac73d6c252cbe68e58,onchain_unknown,0.999,1,2,goldsky
0x793da26ea7c9306bbe66a884579b6bc2a82b1fb9e4b790be8e5f0dcfc0537fc7,onchain_unknown,0.001,0,2,goldsky
0x406618d3ea944a42e66524e078d1305ec6bbda847a9e348cb3722855ba925532,onchain_unknown,0.059,0,2,goldsky
0x6c487365554ff75fa4ae9d1f4c90a35bfb6640e23ed9dd9356f0af18ec235988,onchain_unknown,0.001,0,41,goldsky
0x5c26b09c0822bd2f1fe4f0e74e6bdb9a1b1fd8c795c8470e3a8cc53aa86f4cc7,onchain_unknown,0.01,0,60,goldsky
0x37e5ec850f6e3db8cacb3408c78436800b81e46befb6ad06b60589cee08b009c,onchain_unknown,0.78,0,1,goldsky
0x33c14c1f764d1766254035292c090baae27ad0073384da26ba66fbf6fae823a6,onchain_unknown,0.035,0,2,goldsky
0x9badae319fe7437a3ddbc8b1d3ac25a5b13624341d54c7c2358b1b44906bd261,onchain_unknown,0.001,0,8,goldsky
0x3d44c892f813fbfcd3a1ca0f2b78123d73650e7da4c48ef65263b35ffe46ae68,onchain_unknown,0.01,0,32,goldsky
0x2aed83f71c9a3dd0e0b7cff86036e8b499b751e4f203d314df939279321541ee,onchain_unknown,0.978,1,1,goldsky
0xce134577b2bda1a52158180f76fc246e8f4d251e1841869701522de1b46ef738,onchain_unknown,0.999,1,2,goldsky
0x07484aac1d640d8d711910bbdbdb3ff06e929aa1b9eb8df565662fad2af7ec1f,onchain_unknown,0.05,0,105,goldsky
0xce3cdf61a54050d4c25c777987a08ed4c4c295af161a8f767ddd9b266f0f12c6,onchain_unknown,0.02,0,110,goldsky
0x5d1a8b5609dbb899710c18adfb9f7d79fd359eac462d3b03523e502ac67cf949,onchain_unknown,0.4944,1,1,goldsky
0xce4e2766feff28b08167b859eeaeffa33b7dbb67643ebeb2b127082c23d545d4,onchain_unknown,0.999,1,2,goldsky
0x42d2bcf28873343fd32ce00ff63d7a5969f8aecebe6859b7c106a216ceb299b8,onchain_unknown,0.001,0,32,goldsky
