condition_id,category,prob,final_outcome
polymarket_0x83e72e680ad992919d8a659b282ddb143eadda3436774b7d6dbf8e3e3741845c,sports,0.5,0
polymarket_0x3a29ad2345dc1f9db1abb97090f3dee86af24c09b0f476029f267586838829c2,sports,0.155,0
polymarket_0xcd6e5548463ad7a8cf178e663e83673931c9a630da74912841a4fe820e1ed961,other,0.32,0
polymarket_0x266052ed4b16b201939f8e6191ba2d95e93a6758ea87dd739af7d8dc2d006be8,sports,0.695,0
polymarket_0x02b05705a38e808a9e58d4ce2933d0c9eeab8b93288428f6ea356274a0aa0f1b,sports,0.5,0
polymarket_0x5c9b690b4612451499c50ab094e95e70e14d4bc4061e54335f4ca1f1fd0478ae,other,0.43,0
polymarket_0x1605aa65a609e4e55b96274bb337edb04a1d13bc2d2c0d8d5dd84f4409e729fc,sports,0.5,1
polymarket_0x8ae3f691badc9bc5ba90fd8842b2fdb34f4c1585d71bcf064b2bf320f255f289,other,0.21,0
polymarket_0x54d14de2e55e662b42a906ee0bd8490acc74b4559e924c69139bb54398156614,other,0.425,0
polymarket_0xbcec35df879043d808cf92cac54f859297f0c6c227bc67c4fc69e79b632f76e2,other,0.946,1
polymarket_0xca9b5e24ca1a36e72603d91256ee8b968eed8eb91b64e926cf253cdde61e6ab7,crypto,0.05,0
polymarket_0x398d6d30e4e7c4fcaebdb867d1850830cd64a88c42b28da518a9dab13f442f64,sports,0.25,0
polymarket_0x5ed24ab536753ab61e4d0de2989306c6e91de582c7099e1cc6f9be954e688a7d,sports,0.915,1
polymarket_0x41b9fcd70fea88d9bf3d2cea531aa12e1702987a9b5c299487cef25a0a26796d,other,0.0325,0
polymarket_0x170fea67bc5f58d243b4f1d128cf46a1d003e5fa929d30ccccb09236b057bdec,other,0.985,1
polymarket_0xc93add48712d75a808079ee4975a762581546f6ea0b468365f2d257cc5d7d63c,other,0.0045,0
polymarket_0xf9450fb953db9febefbe92d053033547141b03eff24c4e21cd5a1b6127fb66d9,other,0.0245,0
polymarket_0xb37e4fb462ab146b2593e2f485423a5d0a59f4f600a4e6490d236009822d9740,sports,0.745,1
polymarket_0x163f0a71361ecf540bdefe45619e91c596b51a033bbdde39d9ac7a94c4d2546f,other,0.0185,0
polymarket_0xf8a91ad68420e0f14dde36b35c6f7d12b8e69e3eb0a6b01f57e746ff7d247f4a,other,0.42,0
polymarket_0x96080c3231efb5d0c2393963c49cd9cabedfaa77a9655da3373c08a392529c60,sports,0.505,1
polymarket_0x14fa0db5ccbc28db3555730d58834d05f18de8fbc970f8c74b731f21adce15a9,sports,0.625,0
polymarket_0xacf0b9f55796431c531d3533a684d91413265f5530d4c466521c365f3c833678,other,0.795,1
polymarket_0x727b2428007fd2242a03de75fcc94e0fac967d27422a650afbc7906dc3d68cb8,sports,0.5,1
polymarket_0x1e0f2eddcfa07a7195d1ebe7c130d1039a9eb33f01958271dc203b263bf218eb,sports,0.5,1
polymarket_0x2328ff907fe1d1d9d1db7dec138828b80f03266028ffbb32f04de878b527d62f,other,0.67,1
polymarket_0x2363641698db241b801dc087831b759f03d39a64d14ea86d9ca80678d3c5b374,other,0.3,0
polymarket_0x9eec075c16af5eba83fc45ba81afcc04a81f5f752b0cb7616465b38989377c3d,sports,0.345,1
polymarket_0x019fead198a6dfdec29b95d0f820eae0609864327c0c34aa753e8f1c620aed4d,other,0.9975,1
polymarket_0x726a97474b46c14b802ff3e6e660cdee1fe01fd8d227e39898e0c8edb685e84a,sports,0.5,0
polymarket_0xa25544b43fdc8fa2987f81eaec7db4252360ff3f0445142af064fa52fcaf5a6c,other,0.445,0
polymarket_0x82e5762aeecec13ea4bceb59f65f4e56d6fb23f0e085b2871fad76e266b178e8,other,0.01,0
polymarket_0xb71ee008203a7dd14e5f7cd77a98fc99208b148d654971568f950cc29f0bc969,other,0.495,0
polymarket_0xf5f913ffe45cd62ab7e328819b26c53da3e92f0df7d0b24508d20739ee9b4109,other,0.012,0
polymarket_0xf9648be61b77b7b47ede2d6ebe093f9e723776471f804d5534d459131b78fee2,sports,0.425,0
polymarket_0x97662882d46c78d0f628b09a7059208c5bd0e689c137620feedd9944850f012f,crypto,0.0155,0
polymarket_0xc0f676c42dc08020edcb5f76a93dd598fac5438f9f4966ab412b1fa9be3f50ab,other,0.002,0
polymarket_0x9121e0293619c10cd18e4265fd31328087112a27afca72daab76063c9f9a67b1,other,0.028,0
polymarket_0x3a998cf76a73e7701069d35572a9c36a90fde6a15fca12ed6600f6c70654551a,other,0.565,1
polymarket_0x3dac5e5372bd329c744cc3fbbddf8619d1f9223a32513fc13377f5c5519d529f,sports,0.5,0
polymarket_0xd344a9df889cd1e6a4908ea053869507daddca91e362686fb3909a108b31573a,other,0.725,0
polymarket_0x42843450e704621caf9212c16d4d0b968e41dadb882d0a07ea9ea78bd6a5178b,other,0.155,0
polymarket_0xff9982c777062120e887d2882bb1e1452e8e75df2673cd62e66cf129f3594166,other,0.425,0
polymarket_0x39493f0dcaad92b6abd963c366f6103338ce0f0e694e11ecdb2d9d6f6f24eb69,other,0.785,1
polymarket_0xf370a981fbed69834b37f0642a8fb22af99573c3ff2549667eadd18d0a14847d,other,0.075,0
polymarket_0x45dd349b4a9b281d51ce027052762659338568ff10644610e50262a516cb6e76,other,0.41,0
polymarket_0x317e932765508e52f2253b1e644401cd790ff4d986a1387d359905e985671471,sports,0.155,0
polymarket_0x7872d10b179ad0da8cef66ef84565742669a921c70aa7218721cce407015e4ab,sports,0.5,0
polymarket_0x3a5d02243dbb5f620470f9c990595212bce8987efa8d4cf7c286fa095a5e6dbd,sports,0.5,0
polymarket_0xe2efd23860b824d0576f26d7faef65a2f8df294a2bdf2e7db8410d4cbd16af64,sports,0.5,1
polymarket_0x5b5c1a9ea93d56fe89a9a5906226842e8807e129fb28cb4bad3113dcce80e8dd,other,0.355,1
polymarket_0xb2223df4e32ed2ab8a44c67765f9d33725b30ca2d91ee5fd864b2c59fe2d67ee,sports,0.79,0
polymarket_0x08ff241dfb1f819b960e8b133460dea71454bcdd7a4d97da23956a19fbaec0ee,sports,0.5,0
polymarket_0x7ea6a0c8067026d645d51610dfedd9efa29638ce36d9589e21377e596405edf6,sports,0.5,0
polymarket_0x45dcd888a73b6e501ea345a8762aadef58c3898258da0e7ab8ba1edce0551728,sports,0.51,1
polymarket_0x082952cf9a0f317aa880edc01623bfc0daa915f8517f71994e11d9577fe1b26e,sports,0.43,1
polymarket_0xb924de9213eb8863056c47e6ac990ddcc0c837f8c68072957b85c09a5886f137,other,0.34,0
polymarket_0x97630f6f82465bba54a9ff06fdb27b91f12d2cff61cc5fa93d5cfd5eb6203531,other,0.011,0
polymarket_0xe7c565eddb67028c91b26929c436c456cf38b33245319f8a1d7e1833ac88e11b,sports,0.5,0
polymarket_0xa3cf180a4d570f2fc9e0afcd8479a142063503d1784ecf14e1057cc87970b071,sports,0.78,1
polymarket_0x99146a52ffa1d82191515b799c634c8770aadce3800ec8abd206ba7173283116,other,0.115,0
polymarket_0x6c24046c679c38e791f7e9a7324b17c6aefec34d99cdf2915bb6317c01be10ec,sports,0.265,0
polymarket_0x3cf55099bde48572901af5b25ed9cfbe0dd14e6e578bdba0a1f5a54dc9c62745,other,0.0005,0
polymarket_0xcf857ff7d1da7722aedf47c766fb1b53fe3104dccfcc35ad9b79d255a720ed17,other,0.675,1
polymarket_0x25ae67b3e2ad3897a6bb4261c4df6de2e56fbc49870dbd3687051e0cad196fea,other,0.0475,0
polymarket_0xdfc3e0a2f37cb80ef844d0020c5bdedc63287f58b4da8936d9e4ef833e366b1d,other,0.0355,0
polymarket_0xcf3fd1d00a8961096f6a2b23013f4eb2466fed8429bc4f663ae6d84071ac29b5,sports,0.51,1
polymarket_0xf07a9d08365c2f0f8d9f163d5a20bcf83c7e11d43ea83dcc302168f954d87dba,other,0.635,0
polymarket_0x59b4afb394c5cafa18cee92444c3208e1c39555613fde9f7d5862c22e2eda912,other,0.765,1
polymarket_0x01b81d9e68993ba87cbd87e3d04ee2227ea4606df5c26d6ae5d24f9137148c90,other,0.0005,0
polymarket_0x42495819b1cf31aacf688618aedecaac27c63a132ec8c34a4fa9074c95385b81,other,0.5,0
polymarket_0x24a791f48d137c47b055324c7cf521c0e75fe3ac8489ff20539f66e9f2c7a2f9,other,0.25,0
polymarket_0x1213df862fad726da77795c85a5c063ba85d56e017aa449add44209ae2b8973a,other,0.36,0
polymarket_0xfad3e66ce8119a263d7d101202e2ccf7a79d26b48b3b7cf623d3a413a70d9e7f,crypto,0.625,1
polymarket_0xa178667c032ac05d911d86b6754a6cabc25e8ef5e9edfc4920fdc280a8aa8971,other,0.0145,0
polymarket_0xc7cbdb9583881361523fbe79a8a18ba67509f4d3c42f030a5aa02ca9013c24f8,sports,0.0005,0
polymarket_0x6458fe7972c7434bed94b330a6d2923eb5112319ea69af7c7fb1fc0800a5c74f,other,0.06,0
polymarket_0xc104e34b1b43c638335932fe315402e8df6d4aeb3c8c1f4f4b7959ecd31de967,other,0.165,0
polymarket_0xcc35a040cca016765554b42b1f21e82e68b1f7bf8013a3338376d992bfa15a2c,sports,0.255,0
polymarket_0xa334d99228ff14e66ddf909d5452b68c0f0c536d92d263830b6a5e077090c70c,other,0.0095,0
polymarket_0xe618936da379edd5c345c76de4c3e20bc395cd282ce1cb0ade33081d487247c1,other,0.115,0
polymarket_0xbccb97cce9e14fdcadf5ebbfed63b752eb6cb72e5d0c4ff6c26197942b703879,other,0.008,0
polymarket_0xd3aeb1c5d38b310ed96b6a9880a5ff0cb556d47aff032a0630e462232346443d,sports,0.5,1
polymarket_0x0ef41891c7099a54ade950e5a4a2826f666d47ac856775d5c13817eeca53d840,other,0.49,1
polymarket_0x527df1c06bf6df66fce4a0d52fb30c23a3e04d0b4ba063174dd312c067adecbb,other,0.007,0
polymarket_0xede80b63bffb230d925e8e90fe0dba61084094ca56001c586693c3f4e3b454a2,sports,0.48,0
polymarket_0x3c870b5c93e1aa670cc421019a8317af0dff7ed2bc13576b3186a4b52f589b18,other,0.069,0
polymarket_0xfc436812585b6010aea6d6ad7be9bb5ce1e78536b334c2d8528f7395e32df532,sports,0.5,0
polymarket_0x6703cb60f87a39b9aa3dcac8ee89dc59cc659ad5ebbbd437c7a98131838134e9,sports,0.525,1
polymarket_0x8c50c12b83ed156b07827a17f416932a0d7c05fa1bdf20d0443826e1c1982412,sports,0.5,0
polymarket_0x42656a459d2037cb4ea0bf5fda0e9dd247df4bdd9847f95ad0faf2e925f0288f,other,0.0055,0
polymarket_0x56804b1434b0a282ce518012d149ea604615c4b3327febec8a86b91be0ed561e,sports,0.5,1
polymarket_0x49d4c872f39be2ef3a05dd87cd7f3a97fa4e0ced1ecbf8505060263a73ec1062,sports,0.43,1
polymarket_0xd008cd1470934fb24806d2c48bb07ef76814932ab14ca97092503b885a31057f,other,0.2845,0
polymarket_0x5fe83440137f17378fff7e1e00147fe1759414a97d184e2c0ae5d113c17c2cf3,other,0.0065,0
polymarket_0x269080c335aecb64caebc5f126c0f6053701f6db70a3d1c4d69a9d7474a0ebd0,sports,0.5,0
polymarket_0xe0bbb5818cce0afc4afc250fb19ca73752cc0058cfba09a62bcdc48ae9d629af,other,0.005,0
polymarket_0x50d3b0d91c4b1709fa7eac248cc91ea565c14f21c206a5c7cd6c1916c2c721f8,other,0.255,1
polymarket_0x24a674f5921c2f297edb85c3ed32a3d290ecb7cb2aa32820e5aa32b405d283e3,other,0.005,0
polymarket_0xce403161064c4acc0ca5e9060a58681afa63cc93a34ec106f10a1864145fc168,other,0.195,0
polymarket_0xf7c3467d7d2d7472a17a47d698b6b5c583433aaf66d2e12c9e63e1e15a961aae,other,0.0545,1
polymarket_0x92d2eb1fb844cf3af56094bc45b437d63c4f02218b505521af9219dc2be4e334,sports,0.5,0
polymarket_0x82f337b8e8dd81623c4b85f39786e7f3e212f6bb6a529100319ad5a6643cff30,other,0.008,0
polymarket_0xb47f3f992d20ec5fda355c35b89fc1c5907eb91640fcf79c7b5643fafb76426e,other,0.26,1
polymarket_0x4efe73f2be443fc834eba4c76a47dd1d4b8e4d6e59b31b30d2ade3de0eaf88dc,other,0.0045,0
polymarket_0x9415cfb6c63ed4119d13e6398cde4d3a7265176d85cd0cc40b70bed4e7d8f6d6,other,0.0005,0
polymarket_0xf80349b472bf3ba05e7d12a2aa0f66b374978c267fa38c9d659cc3cca948115d,other,0.335,1
polymarket_0xe40e8e85be55c4885beb67e1754ba061272199f4faf5ed5b70923cb758fafb4a,other,0.05,0
polymarket_0xcd4d9e7390389dd3cf2a23d96790a59faeccb8c32fdeefc9b11c7f52306da98c,sports,0.5,0
polymarket_0x0285195321da318806aedf94f16532901b945606bcc1b5ad6da5074dcfd84d09,other,0.0035,0
polymarket_0x78b1cb76dd9b12f4be7acbe434a87d696953fd47a354aa358f38698d36438623,other,0.0235,0
polymarket_0x74742f6f437e792d4da8b8a8cec810356a120662ebead0789a2ddd7d2ef7b4d7,other,0.195,1
polymarket_0x4ff875c4cbe15d53110231513792bda577329b39cd06321760af6d124da329a4,other,0.14,0
polymarket_0x71f0b2edc95aa38b7cd8d66c89f8644c5fbfcafdc1378d29639b3b6b43be5df3,sports,0.36,1
polymarket_0x1b6c8b8139370d4a19e30eb54e59f3231e4372a2c30ac2ab0d2721604f24d8bc,other,0.54,0
polymarket_0xfb178547e84095b4a312392a4d703268f372935daec86e5795305db424c3ab00,other,0.088,0
polymarket_0xff6eb1dd179ecdbb77386f5db3d184fedfbf3f44fda376391d14309a51e3eee9,sports,0.78,1
polymarket_0x2274ea603dc401ccfd0ed03f98a6b126ac28cadc60288cdb4c2b9b741e5e3e7a,sports,0.9955,1
polymarket_0x2f46a8d68de77948fff3fad16caf202e68954bc73fb5ffb022fd26e12b9e9c44,sports,0.275,0
polymarket_0x20cb0ed5a02c2abf8476dfa08876f5499cd20c251602f094cfda70fe9103cd71,sports,0.5,1
polymarket_0x85c1df0feabdb5c6e1f2a3ed1bbb85d17ef94a0757550569c799d1a82f037530,other,0.48,0
polymarket_0x15109a95a0365314fd7388fe1c16b67961ef41c7dec342fa4bf9e739134e082f,other,0.515,0
polymarket_0xc33569d2eb4823556774d2f6376992ff43a2b02607d06e67678d16b938773aac,other,0.455,0
polymarket_0x92eff47c976dae1915bb35a8f99352b590c1e2a27eb0d8fbab27f09e9e1fdd44,sports,0.5,1
polymarket_0xcb65cee62ffe567ae56a9a5672746363d0e50c63e584261da1ba9d48b6cf5133,other,0.0085,0
polymarket_0xe474135156eafd4d86632961219093d9a0b8d2df0c3d609f0b002881a11e8f00,other,0.0025,0
polymarket_0xfdff2aaf874398e1b0548a87333eb7c5e76f4ef709d318eaf4688a1c8db5c55c,other,0.003,0
polymarket_0x861eaf20f1e27e69fe37fcdb8bbdd37f8c8f4d2529773e0aa6a0217d9b0d6790,crypto,0.14,0
polymarket_0x164353ab2fb4a513a25ce9c3bec57df802182d21f7417f038db42ff8168cc95f,other,0.325,0
polymarket_0x55f1d363c09a7243f7b95e9235796ecbe2df71b02fbb0333119355374881bba0,other,0.445,0
polymarket_0x97f319059fa784eddcba724913a779211694a5124752c85fb602e7b3276d6f17,other,0.5,0
polymarket_0x682e673e1d44bfe82724468ab6bd568652625f330b72bec56078898bd942b093,other,0.037,0
polymarket_0x750b681fb552f0b684cc13853d532751059a4ad738cc3e0f87819cd9bb317977,other,0.045,0
polymarket_0x1a2c54a153f50ff014c4badb88c0bba0f01474b8eeb5e8ff5c699d603f8df3c3,sports,0.016,0
polymarket_0x0b74d3fe511704dba498e2c53edef98728603f99ca9fd6a5d68b97ef0d28e6d8,sports,0.5,0
polymarket_0xa38886fd76e22f7e141c6e05cfa4874347b846f1299e37649d643917d8e03b41,other,0.0005,0
polymarket_0xf17aeb6eefc67b869130f360b5ad1fe4cda508ea2cf8a2e4807f373aabc84dd1,other,0.44,0
polymarket_0xf8d543ff299aad2ae5741819c903da9ce4e54d8a15438b620b289e52172ffccf,other,0.235,1
polymarket_0x2e4a3f2aa2c9d779efa5e25621daccbe3d9e464460dd0be11b41d8a052022652,sports,0.5,1
polymarket_0xd91c977d25c886ddb9245158f5d9fa4d42a1673525408b9828b77331313709c7,sports,0.5,1
polymarket_0xfa4e07b54965be10896a1cd60717ed5887c87e98e0142727756ee79df62202ea,other,0.275,0
polymarket_0x5bc5fee7158b8ca530e41876caad32903980183b9ccf1d0a9bbb21503046ae7c,sports,0.475,1
polymarket_0x30deb216308114bdc52f2b88a32884b80745254a326e04f8efb43318d3e8135a,other,0.39,1
polymarket_0x7611b75315bd39cd8c8eb0259e651843c0835dec7527c263c89f412a01baaa4d,other,0.9575,0
polymarket_0x31fa2bab9f95f69219d2b2a02327328f64ec3ce1164d76a74a841c52f08a09bf,other,0.19,0
polymarket_0x1f9d445e5b5cd88b029e59a3babac573de0032ec5c096cbc47cb644c4fb82c8f,other,0.0005,0
polymarket_0x9067388fcba792b8d61433e7a864dd44a0bbf71b7623784c359b10bb017d98bb,other,0.345,1
polymarket_0x43be3af99e2e2b39b843afdf9b419d0a56e51942fc7d12b86a536b27f9082d48,crypto,0.9995,1
polymarket_0xacca55890f7b250ff8e515bb50ba2cbefd96d7dc32fab8d6b056b7cbd2f2bcd6,other,0.005,0
polymarket_0xa4dad16cc1eda3cf8f8a26d39e1c44a16dff2b4fabd4d38e2ac85ddb9af176a2,sports,0.5,1
polymarket_0xe9247460d116b011f7887a104ccd2b3d9c6573843bdc33305dd332b564c9b9f8,other,0.235,0
polymarket_0xc97c40a35022192de7e0e5a2cde1c47f6b0a9fe5bfb9c49f202fcafb22f54fe6,sports,0.485,0
polymarket_0xe8565ce10d68ea0e992d5867eef6f9b45cc8a7c317a76107fbbb79ef25b5097b,other,0.365,0
polymarket_0x9902e069922216abf51bf506845b39eac95d97ad301620c27b437269714d0839,other,0.725,0
polymarket_0xf4a119e4770cf313868baa8d227b9050de75ffc9dfa57ab6aea030c76da1ca66,other,0.0225,0
polymarket_0x3ab88b734659dd5cd876158d7509995537b09e352b99105b86ee81f4786faeab,other,0.485,0
polymarket_0xb72a2860af8bf063f3a4911b9fc8af79ab8d51ec408030b6a937145a4d7a96c6,other,0.205,1
polymarket_0x4168a18ce024b93a81fb13841d9afcf5575aa0fcf2372b6ddda33b92cc3d3ebf,other,0.295,1
polymarket_0x6e67f163f337d870cf13fe835d41ca45b182d21e81cf4ce1af4d2354330c6415,sports,0.89,1
polymarket_0xbf918dcdf43e0ca45886f621031c81d02fe3c8c0df5195f5db4ae7dd333cb815,sports,0.255,0
polymarket_0x102aa2ba33af5a206ce9558d4e5d9e1e8e07fb63864cc92237801409ea3323fb,sports,0.325,1
polymarket_0x8004afe8ac317ad9be8986ec560c56863dd58fe1fcbf30a6be17f51db5549fe1,other,0.53,0
polymarket_0xc059a14d822806ce38668873709e56ae49f657172a10bbf89a13a41836889a42,sports,0.5,1
polymarket_0x24af33299964f10529063a5774748a6f9027259fcb91d63cc21f1212dedf79a6,other,0.0055,0
polymarket_0x0cd2475d9c30c0a8cd29949c2ed4cd6d6cdcde628c40eb37863cc2c5d56aa84a,sports,0.06,0
polymarket_0x61ff8440408e76173de3fbf9f44bf7725ea3ce3df48547fc1c3bb3898c508b0d,other,0.03,0
polymarket_0x9ad744ff9fc97466a4bc5515279770c26675f33ed5e2d626e8bdd9d40be238e8,sports,0.5,1
polymarket_0x93ec7298069d02293cf8cf4261e0c6bcee2f83b4a4ff11ffb9abaa8c4261c681,other,0.31,0
polymarket_0xb8f6912e165df2c7f14d7069900f374f8db3b21d00669e9d5bbfb0bb6122ce96,other,0.0095,0
polymarket_0xdf7168bb6ee45e670ef853c4e51b869dfe73cec64bda32150ff0c683e99cf119,other,0.25,0
polymarket_0xee16842c8b3ffe8442dc66f0da2e9965889d9a3b874e6774c2347c153299eecf,sports,0.385,0
polymarket_0x26f570bcbf81164691d3ffdfb3dfc0eae160f9dea4574e8c149054ba8f55931a,sports,0.095,0
polymarket_0x168671e76cc5e559ae4391c44f1166b960740b922364ad1aec815b2ff51691f3,sports,0.535,0
polymarket_0x22bf5bb8a6964c057d2def56979064a926f6b0789dd7abc6d1bd808de8669dbe,crypto,0.5,1
polymarket_0x2c3fa2f2447a88d10b063643ac22913211da1e0ee1bf88d130a344161bbb5353,other,0.006,0
polymarket_0x08f759724f2084b8318a884f6ae1521cab570fd4fa5ed4ac53412d090c483e8b,other,0.255,0
polymarket_0xe7972ac2438814a05b0eaa8a4021b6132b22c5c913be6549c6a54fb7254bf67d,sports,0.5,0
polymarket_0xd21cf139ebe2de9017a8965d4cc4298f252a8036187202ce7644ab70fd0d278a,sports,0.69,0
polymarket_0xf41f2f2888ab477802463352a7c9c959d5ba45d176d46d62827ac7589bf60e45,other,0.51,0
polymarket_0x4d7f9fb301cf4ff246b7ca2ea43963a737362559378721dd5968b633f009229a,sports,0.415,1
polymarket_0x6823a58d0431d059af5096fb70ddabce72361b0844b3d93d429f54a932c273a8,other,0.045,0
polymarket_0x1dd0ce417671f9eff7009d9f6b2302c538d2ba20403e1efdcdad1e4af77e6ccd,sports,0.49,0
polymarket_0xd121f13ad4b3ff6523641f65c4d0d131ecc82d86a084f29ff15e6b1ebba665c6,sports,0.055,0
polymarket_0xebaa38d3e0e714f59e50096a9f4682a8266ee60307aed39898b691d3b2b5cf9d,other,0.12,0
polymarket_0xfc540eca708e82018ef510fb64117eed65c7a20491815a224cad2c8c222e1a02,other,0.505,1
polymarket_0xb97adc61b9a0f3b2a89e6c63bd3c3d0113a22103f44cfa3f7ac4111ba5080690,sports,0.82,1
polymarket_0xb1a62aedd5f17c4cd043cfc92a5253b2bb80a5b882aa0df95643c56d143199ba,sports,0.13,0
polymarket_0x2dd885d675bd581b539c65046bb73d41f03a9f136104ca19d2d60f4c3845f373,other,0.31,0
polymarket_0x2dfa356dd211e768b2f12bdad026a339520004b0c01e4ce557923fe031296ba0,sports,0.105,0
polymarket_0x9bd520ad1d3e445f1c038c585ea500ede176afcb33301013978783cdb71b4690,sports,0.475,0
polymarket_0xab64d4b82273eaa91dffb428a95777cb234098cf9c168685afba995873a88f64,other,0.28,0
polymarket_0x3875eba896df11e4c04c04f863a09cd6b11d4a9faf70cd1c77ce402b2da3f0bf,other,0.325,1
polymarket_0xd08d1d4e635160caad95c88760da7d59913c7539a233eece1c8dfefac0edf19c,other,0.031,0
polymarket_0x66afe82f6bae9b895141d2c631542d8c37481291dc88b35543fab2d83060423c,other,0.0015,0
polymarket_0x39841cf0d1247ca2b511790cf42c21eb5006c31f8510b8ce596b0daf4f88cd98,sports,0.525,0
polymarket_0x22e1a384d1c81c859f1acefe179b2fa16d6604a534f74185fa422be81f1c1e4c,other,0.0175,1
polymarket_0xacc1d23523b99217ce393627d235005812ea7aa2d782ff1a5695eb078449633b,sports,0.5,0
polymarket_0x0a1856ce1cdb524376a47c98d2e628a6b3aecf8526bf6ff3b7dbc9f58f30b6a4,other,0.0005,0
polymarket_0x85684fbc7dc734965dee45b957a8f8fe52a2fa3a150a6075205359828a2c0fb9,sports,0.5,0
polymarket_0xa411b0f519c8e9fa84a19ec6bf910b8029bbd2f06d5d812cb874516ef9f4775e,sports,0.5,1
polymarket_0xf4c71958cbe91638244ccd9ab40bdc4ca7662b1cf8f6ac4c8d40d1c91a955605,sports,0.885,1
polymarket_0x47a172763a24804dcb5959218654b5501a72cc8ad0f8e9a49dc38fa06ba2dc9b,sports,0.605,0
polymarket_0x9d360db1420668e5d764b4e3b9f4be9af9f9e991e980f11561b566fe34ccfcf2,other,0.32,0
polymarket_0x841cd1da50c06ad3a64858266c401a84a6b7ee2b7fec9f0fed34bd7593396a0d,other,0.46,1
polymarket_0x813a1d46b0a959de903590237ad3d83b7fbdd8376944c21719b5be855121eee8,sports,0.5,0
polymarket_0xf0d271ea80ecf85ccd448d899a8a493fcc12c392ec218da2f5f0b9ec036f8c3b,other,0.0005,0
polymarket_0xd1970f0ab82b7ba7e000709ef934fbe9dbf332f832da17973163866f9bd3d999,sports,0.21,0
polymarket_0x46741b6ffc784a47a1c73beca1d527fb1bc913dd1a68965d6745ce19aa02469c,other,0.175,0
polymarket_0xd9171a31fee0b101bb78e40e90eb4d10a75b89ab5c233250c34982d9a2e6c59c,sports,0.77,1
polymarket_0x1b4100e196323611315741fb6c308e5afaaed3e67c96c2afabd547b055c9328a,sports,0.5,0
polymarket_0x5b45c48b4bfb0838ba15aada97d0ebdbc7d71cad8b83d7270305ec2bc1003aa0,sports,0.505,0
polymarket_0xd922dbcf9404820331cfdb18428cf4ca2c39489c83f3b69b3cf79eda713fb6ed,other,0.43,1
polymarket_0xcb0b778ab384162fe8a48fe3d55740c31f8b070d19f18c23df2a553183e11384,other,0.0355,0
polymarket_0xce360ee8697b35d84f0b12395c93246cfed52ed2834a86fd4271011db9d8ede3,other,0.9945,1
polymarket_0x342614c4531e73660df28687fd017fe251ec956920323511e783e7978f5605a4,other,0.125,0
polymarket_0xd1e68b28c6c15984701ece376d085d9490aba51a78082418eb174588c91e37de,sports,0.5,0
polymarket_0x27418ae5a45c9299155417931499e90272cc76d2114af370847ce0d1cb15b075,sports,0.48,0
polymarket_0xf3f3fb978018ee729b518d43f858da7941bdc34202ff28fa8349954f7b7741f9,other,0.39,0
polymarket_0x69f4c23d1a1c07c33257155ed847700a4887203f18132c80b55819bfc6e27877,sports,0.0045,0
polymarket_0xadb3915b445bb714f922c438807bcd445b174f7baab43f004e5e53f4abae4ddd,sports,0.5,0
polymarket_0x15aad25a8137bf0224ec9493e4802b54f519f9a6b6936c857f8449f0812905d2,crypto,0.615,1
polymarket_0x25f7d84d7251b95d553dead50f0f2e6459437925c0a995d6233fb5b222e50cbc,sports,0.5,0
polymarket_0x421d2266210a77c92161118d75a6c1f37eeb9acddda24cdc4b3dd556d5997e5d,other,0.008,0
polymarket_0x422ec241df84baf55906bf24a3fe7a3eb472043a290f7462dd4651e2723c7dc3,sports,0.48,0
polymarket_0x5fefc6c6668680d90f5276ce0995acb821f5b6937d4994f813a4373fb6031f3b,other,0.001,0
polymarket_0x97873e84cde8d808605ff2437601ddad3ba5804ba4c2b0049c1b3c6cc87d8326,sports,0.505,1
polymarket_0x37b0d415eb67ff5f4763e2b94a25d47a85c4f8d6058310d8180aaeab20bcc346,sports,0.22,0
polymarket_0x1a766a46e566df075e15986b0cb80bd5a35fd0353dab6506d0b04116cea48182,sports,0.355,0
polymarket_0x2e4a71ab6f0c2f3516ea781791c95d4d4b5364093ba2b2f0e4c4d2305950d26a,other,0.009,0
polymarket_0x2285713f0e756df38a6206088726c3544a94d34913718617e90b090e443cb71d,other,0.26,0
polymarket_0x935f52f682ce5e2a05bfc556777404e4169f9a0dd4e0d18429b45c30ae6a6a4d,other,0.01,0
polymarket_0xd4d07b2ec5eaa87c003d7ad0aea865d72876016b762607ca28915713fcc4366c,sports,0.5,1
polymarket_0xb73a32391b2966d59b66a094ff9efe92230017a0f8e1785665513d5526ed61bf,other,0.41,0
polymarket_0xcea0fc044364a75b9dc17d538ec719b9b80bc28eaacc9230f755e688e82ca90d,other,0.012,0
polymarket_0xe39a8ff3851267a0ba734c0b675204e426c83be35f2dde62c018f856689d40fb,other,0.9995,1
polymarket_0x245fb2540ec28fd537ed7f4519583ac6a5e7b60cbe735ffc516aadaae505f581,sports,0.5,1
polymarket_0xd2882d01ac5dd405bed9ad3c64318c3b03c57220c227e25fb393a796a2683dc0,other,0.165,0
polymarket_0x5919a22c83865c794e3b3b7b387cd48da3797df906a13a5835f723ee5faa2fd4,sports,0.5,0
polymarket_0x57b57395cbfc97fdf824d1eebfa29b851ea58e421068a2d82ff939bd8eb432de,other,0.33,0
polymarket_0xd835fd5b33dace0653294234adf0c8e3e7e2c83c0da13b36e2887acb520cf8c3,other,0.345,1
